eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
131.89,1.104,392,0.00094496144,0.016906738,1.8524218,-0.0008477045,0.019441273,0.7195268869400024,116,59392,2643.9553366438486,950272
122.57,1.154,379,0.0013744072,0.029052734,1.932523,-0.0008228021,0.019281045,0.6911398768424988,117,59904,2665.5326093358453,958464
104.99,1.094,390,0.0011096089,0.043273926,1.9072303,-0.0009950653,0.02004226,0.6626618802547455,118,60416,2686.516937731998,966656
122.86,1.182,389,0.0012593773,0.03564453,1.9549392,-0.00082880346,0.017048486,0.7056850492954254,119,60928,2707.549097344978,974848
132.01,1.161,398,0.0010428671,0.023620605,1.959525,1.4603138e-06,0.018836834,0.6702590584754944,120,61440,2728.106157165952,983040
110.77,1.304,380,0.0011248183,0.026794434,1.9166533,-0.00049764826,0.023943353,0.6957662403583527,121,61952,2749.646558925975,991232
100.75,1.07,379,0.001062873,0.034362793,1.8998336,-0.0005989212,0.017119648,0.6782746315002441,122,62464,2771.2251943289302,999424
139.2,1.086,407,0.001460606,0.04559326,1.9098353,9.197116e-06,0.01483011,0.6736359596252441,123,62976,2791.315536019858,1007616
132.25,1.26,386,0.002130207,0.06829834,1.786044,-0.0005514633,0.023256615,0.6453387141227722,124,63488,2812.4843795308843,1015808
112.75,1.284,398,0.0006381756,0.014343262,1.9518362,-0.0005738259,0.02112968,0.6405583620071411,125,64000,2833.030790081015,1024000
112.29,1.2690000000000001,382,0.00081453595,0.022399902,1.8953226,-0.00019987604,0.023289941,0.666334331035614,126,64512,2854.4247474470176,1032192
107.52,1.1589999999999998,384,0.00066252524,0.0107421875,2.008809,-0.0004062303,0.018072618,0.6617158949375153,127,65024,2875.70992830093,1040384
96.84,1.087,390,0.0007426196,0.013000488,2.009088,-0.00057318783,0.01886499,0.6581807136535645,128,65536,2896.6767293729354,1048576
132.73,1.0910000000000002,398,0.0007886013,0.014831543,2.043403,-0.00020786919,0.012626901,0.7102145254611969,129,66048,2917.2286864549387,1056768
128.19,1.176,388,0.0010445856,0.028625488,1.9405649,-0.00021543715,0.01792654,0.6438033878803253,130,66560,2938.324103694875,1064960
126.56,1.1560000000000001,394,0.0010882312,0.032714844,2.0333064,-6.4782216e-07,0.016617522,0.6425268948078156,131,67072,2959.086606830824,1073152
127.2,1.27,397,0.00061159616,0.013366699,1.9561025,-0.00038762498,0.020235047,0.651920735836029,132,67584,2979.698160412954,1081344
129.68,1.4239999999999997,399,0.0008756307,0.023010254,1.8828331,-0.0005137245,0.022472043,0.6160726249217987,133,68096,3000.2169784959406,1089536
119.33,1.368,390,0.00073600805,0.01171875,1.9092276,-0.0003221912,0.021710008,0.7043111026287079,134,68608,3021.1777741159312,1097728
126.58,1.408,398,0.00063167635,0.012023926,1.8684692,-0.00017145468,0.018701542,0.7693431079387665,135,69120,3041.7340698710177,1105920
128.41,1.327,384,0.0009392397,0.03955078,1.7835261,-0.00078881194,0.02330878,0.7395753264427185,136,69632,3063.018525872845,1114112
